YEAR,MO,DY,HR,T2M,T2MDEW,RH2M,PRECTOTCORR,PS,WS50M,WD50M
2017,9,26,12,29.41,17.92,50,0,100.69,3.1,97.23
2017,9,26,13,29.7,17.87,49,0,100.62,3.19,104.17
2017,9,26,14,29.53,17.84,49.38,0,100.57,3.23,108.92
2017,9,26,15,28.81,17.77,51.25,0,100.55,3.33,113.07
2017,9,26,16,27.4,17.81,55.81,0,100.54,3.7,120.2
2017,9,26,17,25.11,18.08,64.88,0,100.56,4.15,131.41
2017,9,26,18,23.14,17.93,72.44,0,100.59,4.21,137.63
2017,9,26,19,21.92,17.9,77.81,0,100.61,3.75,138.3
2017,9,26,20,20.79,18,83.94,0,100.62,3.73,139.16
2017,9,26,21,20.01,18.14,88.88,0,100.62,3.48,142.02
2017,9,26,22,19.51,18.32,92.69,0,100.59,2.71,140.03
2017,9,26,23,19.56,18.42,93.06,0,100.55,1.55,119.67
2017,9,27,0,19.66,18.36,92.06,0,100.51,1.53,49.14
2017,9,27,1,19.31,18.22,93.19,0,100.48,2.91,29.8
2017,9,27,2,19.26,18.03,92.44,0,100.44,3.86,34.2
2017,9,27,3,19.26,17.9,91.75,0,100.41,4.07,44.14
2017,9,27,4,18.96,17.87,93.25,0,100.41,4.07,52.25
2017,9,27,5,18.79,17.94,94.69,0,100.42,3.92,60.62
2017,9,27,6,19.47,18.15,92,0,100.45,3.35,66.91
2017,9,27,7,21.49,18.71,84.06,0,100.45,2.22,72.2
2017,9,27,8,24.62,19.5,73.12,0,100.44,2.38,96.8
2017,9,27,9,27,19.47,63.38,0,100.4,2.37,102.39
2017,9,27,10,28.62,19.41,57.44,0,100.36,2.62,108.22
2017,9,27,11,29.64,19.4,54.06,0,100.28,2.92,113.68
2017,9,27,12,30.29,19.39,52.06,0,100.2,3,114.43
2017,9,27,13,30.61,19.4,51.25,0,100.11,2.83,109.48
2017,9,27,14,30.69,19.44,51.12,0,100.03,2.67,103.18
2017,9,27,15,30.37,19.53,52.31,0,99.99,2.74,102.17
2017,9,27,16,29.33,19.73,56.25,0,99.97,2.99,105.12
2017,9,27,17,26.82,20.26,67.19,0,99.97,3.72,112.96
2017,9,27,18,24.66,19.91,74.81,0,100,4.86,119.24
2017,9,27,19,24.17,19.97,77.31,0,100.03,4.66,118.63
2017,9,27,20,23.29,20.08,82.06,0,100.01,4.11,112.81
2017,9,27,21,22.33,20.15,87.38,0,99.94,3.64,105.44
2017,9,27,22,21.58,20.17,91.56,0,99.86,3.11,92.59
2017,9,27,23,21.33,20.08,92.44,0,99.82,2.62,57.31
2017,9,28,0,20.82,19.91,94.38,0,99.8,3.8,14.89
2017,9,28,1,21.25,19.58,90,0,99.77,5.08,3.09
2017,9,28,2,21.3,19.14,87.44,0,99.75,4.98,359.1
2017,9,28,3,21.15,18.59,85.44,0,99.75,5.4,353.28
2017,9,28,4,20.85,17.51,81.44,0,99.78,6.25,354.05
2017,9,28,5,20.19,15.75,76.06,0,99.83,7.25,350.88
2017,9,28,6,19.41,13.83,70.19,0,99.88,7.85,346.53
2017,9,28,7,19.8,12.44,62.5,0,99.92,8.52,344.52
2017,9,28,8,20.97,10.96,52.75,0,99.91,8.9,344.57
2017,9,28,9,22.29,10,45.56,0,99.9,8.88,342.86
2017,9,28,10,23.5,9.57,41.19,0,99.88,8.77,340.85
2017,9,28,11,24.41,9.33,38.38,0,99.85,8.65,339.27
2017,9,28,12,25.02,9.16,36.62,0,99.84,8.66,337.85
2017,9,28,13,25.23,9.07,35.94,0,99.82,8.62,337.92
2017,9,28,14,24.98,9.05,36.44,0,99.83,8.61,338.49
2017,9,28,15,24.28,9.01,37.88,0,99.87,8.56,339.99
2017,9,28,16,23,8.74,40.12,0,99.95,8.44,340.59
2017,9,28,17,21.06,8.35,43.94,0,100.08,8.09,339.76
2017,9,28,18,19.2,8.24,49,0,100.2,7.61,338.81
2017,9,28,19,17.93,8.19,52.88,0,100.31,7.11,336.5
2017,9,28,20,16.86,8.04,56,0,100.41,6.97,334.87
2017,9,28,21,15.8,7.89,59.38,0,100.48,6.66,334.73
2017,9,28,22,14.87,7.8,62.69,0,100.52,6.4,336.03
2017,9,28,23,14.07,7.78,65.94,0,100.55,5.95,338.18
2017,9,29,0,13.27,7.76,69.44,0,100.6,5.4,338.6
2017,9,29,1,12.53,7.81,73.12,0,100.64,5,336.72
2017,9,29,2,11.9,7.87,76.5,0,100.67,4.78,338.04
2017,9,29,3,11.15,7.98,81,0,100.71,4.59,339.81
2017,9,29,4,10.56,8.08,84.69,0,100.74,4.52,341.66
2017,9,29,5,10.1,8.14,87.69,0,100.79,4.49,340.81
2017,9,29,6,10.82,8.21,83.94,0,100.83,3.97,338.99
2017,9,29,7,13.45,6.65,63.44,0,100.87,3.13,1.15
2017,9,29,8,15.42,5.2,50.5,0,100.87,2.57,355.99
2017,9,29,9,17.05,4.94,44.69,0,100.85,2.15,328.39
2017,9,29,10,18.41,5.17,41.62,0,100.81,2.23,302.58
2017,9,29,11,19.51,5.59,40.06,0,100.78,2.47,286.19
2017,9,29,12,20.33,5.94,39,0,100.71,2.7,276.49
2017,9,29,13,20.86,6.21,38.5,0,100.66,2.94,271.68
2017,9,29,14,21,6.46,38.81,0,100.62,3.04,271.91
2017,9,29,15,20.74,6.75,40.19,0,100.62,3.11,271.87
2017,9,29,16,20.04,7.15,43.12,0,100.64,3.01,273.58
2017,9,29,17,17.78,8.49,54.44,0,100.67,2.61,269.14
2017,9,29,18,16.42,8.26,58.38,0,100.72,2.36,259.51
2017,9,29,19,15.92,8.49,61.25,0,100.76,2.39,251.74
2017,9,29,20,15.28,8.71,64.81,0,100.79,2.58,252.39
2017,9,29,21,14.66,8.91,68.38,0,100.79,2.81,260.07
2017,9,29,22,14.61,9.22,70,0,100.78,2.6,267.42
2017,9,29,23,14.96,9.37,69.12,0.02,100.76,1.82,260.86
2017,9,30,0,14.87,9.28,69.19,0.03,100.74,1.56,225.81
2017,9,30,1,14.32,9.31,71.75,0.04,100.71,2.3,212.5
2017,9,30,2,13.58,9.57,76.56,0.04,100.68,2.85,217.65
2017,9,30,3,12.93,9.9,81.69,0.04,100.68,3.04,228.44
2017,9,30,4,12.31,10.02,85.81,0.05,100.71,3.15,255.34
2017,9,30,5,11.86,9.99,88.31,0.04,100.76,3.44,285.68
2017,9,30,6,11.85,10.27,90.06,0.05,100.81,3.72,310.41
2017,9,30,7,13.47,10.66,83.06,0.02,100.86,3.83,329.46
2017,9,30,8,15.33,10.58,73.25,0.07,100.92,4.24,344.74
2017,9,30,9,16.65,10.3,66.06,0.09,100.98,4.7,354.85
2017,9,30,10,17.43,9.85,60.94,0.09,101.04,5.02,3.3
2017,9,30,11,17.43,9.64,60.12,0.13,101.09,5.52,6.01
2017,9,30,12,16.96,9.93,63.19,0.18,101.14,6.41,5.67
2017,9,30,13,16.49,10.37,67,0.23,101.19,7.35,3.35
2017,9,30,14,15.88,10.42,70,0.29,101.24,8.18,2.24
2017,9,30,15,15.11,10.07,71.94,0.29,101.32,8.68,4.54
2017,9,30,16,14.36,9.55,72.94,0.19,101.43,8.43,7.72
2017,9,30,17,13.4,9.2,75.88,0.11,101.54,7.56,9.46
2017,9,30,18,12.4,9.07,80.25,0.05,101.62,6.75,9.66
2017,9,30,19,11.73,8.79,82.25,0.02,101.69,6.28,9.88
2017,9,30,20,11.05,8.68,85.38,0.01,101.74,5.62,8.56
2017,9,30,21,10.44,8.66,88.75,0.01,101.77,5.28,10.06
2017,9,30,22,9.93,8.62,91.56,0.01,101.79,4.99,11.19
2017,9,30,23,9.4,8.5,94,0.01,101.8,4.84,10.22
2017,10,1,0,9.01,8.42,96,0,101.81,4.77,10
2017,10,1,1,8.7,8.29,97.12,0,101.82,4.52,9.04
2017,10,1,2,8.5,8.09,97.19,0.01,101.83,4.26,6.63
2017,10,1,3,8.4,7.87,96.31,0.01,101.85,4.21,7.47
2017,10,1,4,7.83,7.68,98.88,0.01,101.89,4.2,4.16
2017,10,1,5,7.66,7.52,99,0,101.91,4.28,1.78
2017,10,1,6,8.12,7.49,95.69,0,101.93,4.01,2.57
2017,10,1,7,9.94,7.52,84.94,0.01,101.96,3.59,6.49
2017,10,1,8,12.72,6.51,66,0,101.98,3.64,15.71
2017,10,1,9,15.15,5.29,51.81,0,101.98,3.11,8.68
2017,10,1,10,16.9,4.5,43.81,0,101.95,2.64,353.72
2017,10,1,11,18.3,3.84,38.31,0,101.89,2.4,341.04
2017,10,1,12,19.4,3.13,34.06,0,101.8,2.2,329.98
2017,10,1,13,20.15,2.5,31.06,0,101.71,2.09,318.93
2017,10,1,14,20.52,2.03,29.31,0,101.63,2.08,311.96
2017,10,1,15,20.43,1.77,28.94,0,101.57,2.06,307.44
2017,10,1,16,19.63,2.48,32,0,101.54,1.99,303.32
2017,10,1,17,17.3,3.78,40.56,0,101.53,1.9,291.41
2017,10,1,18,15.9,3.37,43.06,0,101.57,2.26,286.24
2017,10,1,19,14.48,4.01,49.44,0,101.6,2.95,293.24
2017,10,1,20,12.93,4.58,56.94,0,101.64,3.71,304.89
2017,10,1,21,11.67,4.98,63.62,0,101.67,4.36,318.71
2017,10,1,22,10.82,5.13,68.19,0,101.7,4.78,333.18
2017,10,1,23,10.3,5.28,71.31,0,101.71,4.97,344.7
2017,10,2,0,9.52,5.58,76.69,0,101.72,5.1,350.83
2017,10,2,1,8.94,6.02,82.12,0,101.73,5.31,351.72
2017,10,2,2,8.66,6.54,86.69,0,101.74,5.44,350.4
2017,10,2,3,8.58,7.03,90.06,0,101.76,5.27,347.24
2017,10,2,4,8.25,7.4,94.44,0,101.81,4.96,345.42
2017,10,2,5,7.76,7.65,99.31,0,101.86,4.84,346.84
2017,10,2,6,8.34,7.78,96.38,0,101.92,4.41,349.9
2017,10,2,7,10.88,7.76,81.19,0,101.97,2.92,353.56
2017,10,2,8,14.78,6.61,58.19,0,102,3.51,24.57
2017,10,2,9,17.67,5.07,43.38,0,102.02,3.02,26.63
2017,10,2,10,19.52,4.4,36.88,0,102.01,2.37,13.94
2017,10,2,11,20.98,3.87,32.5,0,101.98,2.04,5.27
2017,10,2,12,22.08,3.39,29.38,0,101.93,1.84,4.14
2017,10,2,13,22.79,3.05,27.44,0,101.89,1.66,9.51
2017,10,2,14,23.08,3.04,27,0,101.9,1.49,19.96
2017,10,2,15,22.89,2.83,26.94,0,101.92,1.35,39.38
2017,10,2,16,21.77,4.01,31.38,0,101.96,1.46,76.71
2017,10,2,17,18.33,5.61,43.38,0,102.02,2.72,121.5
2017,10,2,18,15.63,5.83,52.25,0,102.08,4.12,140.7
2017,10,2,19,14.3,7.12,62.31,0,102.15,4.9,153.39
2017,10,2,20,13.4,8.28,71.31,0,102.22,5.15,163.35
2017,10,2,21,12.61,9.11,79.31,0,102.28,5.07,170.06
2017,10,2,22,12.07,9.6,84.81,0,102.33,4.7,171.49
2017,10,2,23,11.69,9.9,88.69,0,102.37,4.21,169.3
2017,10,3,0,11.6,10.12,90.56,0,102.42,3.7,165.05
2017,10,3,1,11.77,10.31,90.62,0,102.44,3.23,157.97
2017,10,3,2,11.83,10.51,91.44,0,102.44,3.01,148.78
2017,10,3,3,11.9,10.73,92.44,0,102.46,2.86,140.09
2017,10,3,4,12.2,10.97,92,0,102.52,2.43,125.43
2017,10,3,5,12.09,11.23,94.38,0,102.58,2.34,104.87
2017,10,3,6,12.04,11.6,97.06,0,102.62,2.75,96.7
2017,10,3,7,15.11,12.26,83.12,0,102.67,2.98,105.97
2017,10,3,8,17.53,10.51,63.44,0,102.7,3.47,126.3
2017,10,3,9,19.04,9.37,53.44,0,102.73,3.12,130.23
2017,10,3,10,20.25,8.89,48,0,102.73,2.85,134.33
2017,10,3,11,21.15,8.65,44.69,0,102.68,2.74,139.27
2017,10,3,12,21.71,8.51,42.75,0,102.61,3.01,144.2
2017,10,3,13,21.8,8.43,42.25,0,102.53,3.45,145.81
2017,10,3,14,21.46,8.36,42.94,0,102.49,3.92,145.39
2017,10,3,15,20.58,8.33,45.25,0,102.46,4.31,148.18
2017,10,3,16,19.17,8.39,49.5,0,102.47,4.49,148.52
2017,10,3,17,16.7,8.73,59.25,0,102.49,4.69,146.97
2017,10,3,18,14.59,9.19,69.94,0,102.52,4.84,150.7
2017,10,3,19,13.38,9.48,77.19,0,102.52,4.42,160.38
2017,10,3,20,12.26,9.67,84.06,0,102.5,4.19,174.33
2017,10,3,21,11.66,9.79,88.06,0,102.48,3.99,188.91
2017,10,3,22,11.32,9.93,90.94,0,102.43,4.07,203.66
2017,10,3,23,11.03,10.15,94.12,0,102.39,4.45,217.15
2017,10,4,0,10.9,10.36,96.38,0,102.36,4.72,227.82
2017,10,4,1,10.65,10.56,99.38,0,102.32,4.92,236.26
2017,10,4,2,10.39,10.71,100,0,102.27,5.12,243.04
2017,10,4,3,10.14,10.79,100,0,102.24,5.2,248.33
2017,10,4,4,9.83,10.8,100,0,102.22,5.16,250.74
2017,10,4,5,9.58,10.75,100,0,102.19,5.15,249.31
2017,10,4,6,10.33,10.72,100,0,102.17,4.85,246.04
2017,10,4,7,13.28,10.94,85.81,0,102.15,3.85,242.45
2017,10,4,8,16.52,11.28,71.06,0,102.12,4.54,243.61
2017,10,4,9,19.16,11.03,59.19,0,102.04,4.32,240.79
2017,10,4,10,21.14,10.87,51.88,0,101.93,4.24,230.76
2017,10,4,11,22.6,10.95,47.69,0,101.82,4.57,221.12
2017,10,4,12,23.57,11.16,45.56,0,101.7,5.14,215.36
2017,10,4,13,24.08,11.33,44.69,0,101.59,5.76,211.4
2017,10,4,14,24.2,11.4,44.62,0,101.5,6.37,209.14
2017,10,4,15,23.82,11.47,45.88,0,101.43,6.92,208.77
2017,10,4,16,22.83,11.84,49.88,0,101.4,6.92,206.77
2017,10,4,17,20.69,12.38,59,0,101.4,7.23,206.79
2017,10,4,18,18.93,12.77,67.62,0,101.4,6.88,207.38
2017,10,4,19,17.79,13.12,74.38,0,101.37,6.72,207.13
2017,10,4,20,17.04,13.22,78.44,0,101.32,6.7,212.52
2017,10,4,21,16.46,13.12,80.88,0,101.29,6.63,220.84
2017,10,4,22,16.02,12.8,81.44,0,101.26,6.52,224.61
2017,10,4,23,15.68,12.41,81.25,0,101.23,6.54,227.95
2017,10,5,0,15.73,11.96,78.69,0,101.21,6.7,236.9
2017,10,5,1,16.01,11.51,75.12,0,101.18,6.28,242.03
2017,10,5,2,16.29,11.23,72.12,0,101.16,5.5,247.73
2017,10,5,3,16.1,11.4,73.75,0,101.14,4.58,247.55
2017,10,5,4,15.66,11.57,76.75,0,101.14,4.6,245.44
2017,10,5,5,15.09,11.57,79.69,0,101.13,4.78,244.11
2017,10,5,6,15.48,11.62,77.88,0,101.13,4.58,240.11
2017,10,5,7,17.59,11.63,68.19,0.01,101.14,3.14,234.33
2017,10,5,8,20.65,12.02,57.69,0,101.13,3.19,235.38
2017,10,5,9,23.4,13.23,52.81,0,101.08,3.58,232.53
2017,10,5,10,25.48,14.3,49.94,0,101.03,4.3,233.57
2017,10,5,11,26.99,15.23,48.5,0,100.95,5.05,234.44
2017,10,5,12,28,16.01,48,0,100.87,5.78,233.63
2017,10,5,13,27.49,16.53,51.12,0,100.8,6.47,230.83
2017,10,5,14,27.06,16.89,53.69,0,100.76,6.89,228.12
2017,10,5,15,26.9,17.17,55.19,0.01,100.72,7,228.62
2017,10,5,16,26.19,17.43,58.5,0.01,100.71,6.59,227.69
2017,10,5,17,24.48,17.68,65.75,0.02,100.72,6.49,222.51
2017,10,5,18,23.22,17.8,71.56,0.03,100.76,6.47,221.82
2017,10,5,19,22.22,17.93,76.56,0.07,100.79,6.07,226.3
2017,10,5,20,21.89,17.86,77.81,0.05,100.82,6.37,237.52
2017,10,5,21,21.62,17.79,78.75,0.02,100.83,5.81,243.81
2017,10,5,22,20.9,17.83,82.44,0.03,100.84,5.17,245.91
2017,10,5,23,20.24,18.01,86.88,0.04,100.84,4.32,251.34
2017,10,6,0,19.82,18.21,90.31,0.03,100.86,3.95,261.93
2017,10,6,1,19.15,18.22,94.12,0.03,100.87,3.67,269.02
2017,10,6,2,18.07,18,99.38,0.03,100.89,3.77,288.58
2017,10,6,3,17.38,17.62,100,0.02,100.93,4,315.32
2017,10,6,4,16.66,17.06,100,0.01,100.95,3.79,336.66
2017,10,6,5,16.07,16.47,100,0,100.96,3.41,343.51
2017,10,6,6,16.11,15.96,99.62,0,100.97,3.27,345.76
2017,10,6,7,18.05,15.79,87.44,0,101.01,2.16,344.25
2017,10,6,8,20.43,15.02,72.12,0,101.02,0.86,337.62
2017,10,6,9,23.15,13.36,55.38,0,101.04,1.6,261
2017,10,6,10,24.78,12.86,48.25,0,101,2.67,254.58
2017,10,6,11,25.99,12.83,44.62,0,100.95,3.1,256.45
2017,10,6,12,26.82,13.01,42.88,0,100.89,3.16,257.86
2017,10,6,13,27.13,13.24,42.75,0,100.83,3.04,253.43
2017,10,6,14,26.71,13.61,44.81,0,100.8,2.97,240.33
2017,10,6,15,25.72,14.26,49.5,0,100.79,3.23,222.75
2017,10,6,16,24.29,15.65,58.75,0,100.79,3.38,199.56
2017,10,6,17,21.94,16.36,70.88,0,100.81,4.03,184.12
2017,10,6,18,20.67,16.76,78.69,0,100.86,4.27,181.36
2017,10,6,19,20.03,17.12,83.75,0,100.92,4.02,183.56
2017,10,6,20,19.52,17.43,87.94,0,100.97,3.46,188.82
2017,10,6,21,19.14,17.57,90.88,0,101,2.68,187.37
2017,10,6,22,18.65,17.66,94.25,0,100.98,2.44,177.61
2017,10,6,23,18.21,17.86,97.94,0,100.97,2.47,175.1
2017,10,7,0,18.08,18.01,99.69,0,100.98,2.22,178.39
2017,10,7,1,18.12,18.07,99.81,0,100.99,1.67,178.13
2017,10,7,2,18.05,18.04,100,0,101,1.25,164.84
2017,10,7,3,17.91,18,100,0,101,1.57,143.7
2017,10,7,4,17.6,18.01,100,0,100.99,2.17,139.82
2017,10,7,5,17.09,17.98,100,0,101.01,2.59,147.46
2017,10,7,6,17.25,17.98,100,0,101.05,2.91,158.6
2017,10,7,7,19.52,18.18,91.94,0,101.1,2.57,168.79
2017,10,7,8,22.05,17.19,73.88,0,101.12,2.82,187.79
2017,10,7,9,24.5,15.93,58.81,0,101.13,3.52,197.83
2017,10,7,10,25.62,15.26,52.75,0,101.11,4.03,196.78
2017,10,7,11,25.41,15.33,53.69,0,101.06,4.37,188.94
2017,10,7,12,24.92,15.68,56.56,0,101,4.88,181.01
2017,10,7,13,24.42,16.16,60.19,0,100.93,5.51,173.89
2017,10,7,14,23.8,16.79,64.94,0,100.85,6.28,171.92
2017,10,7,15,23.24,17.44,69.94,0,100.83,6.46,176.54
2017,10,7,16,22.62,17.94,74.94,0,100.81,6.06,176.68
2017,10,7,17,21.33,18.37,83.25,0,100.81,5.82,174.76
2017,10,7,18,20.44,18.71,89.75,0,100.84,6.11,175.82
2017,10,7,19,20.14,18.9,92.5,0,100.86,6.53,179.86
2017,10,7,20,20.01,19.08,94.31,0,100.86,7.12,184.4
2017,10,7,21,19.87,19.2,95.81,0,100.85,6.78,185.76
2017,10,7,22,20.07,19.22,94.69,0,100.83,7.37,189.83
2017,10,7,23,20.48,19.18,92.06,0,100.81,8.23,194.85
2017,10,8,0,20.65,19.24,91.5,0,100.77,8.4,196.53
2017,10,8,1,20.76,19.44,92,0,100.71,8.52,197.84
2017,10,8,2,20.9,19.64,92.31,0.01,100.66,8.58,198.53
2017,10,8,3,20.95,19.8,93,0.02,100.61,8.2,198.38
2017,10,8,4,20.96,19.94,93.75,0.03,100.57,7.96,195.95
2017,10,8,5,20.9,20.03,94.56,0.32,100.5,7.57,192.46
2017,10,8,6,20.85,20.07,95.19,0.74,100.43,7.57,190.35
2017,10,8,7,21.01,20.2,95,3.43,100.46,7.96,190.17
2017,10,8,8,21.27,20.4,94.69,2.01,100.43,7.61,183.94
2017,10,8,9,21.93,20.75,92.88,0.69,100.4,7.59,189.54
2017,10,8,10,22.75,21.11,90.31,0.18,100.37,6.97,201.5
2017,10,8,11,23.96,21.37,85.31,0.11,100.35,6.67,210.56
2017,10,8,12,24.95,21.55,81.25,0.07,100.32,6.92,220.19
2017,10,8,13,25.33,21.57,79.62,0.05,100.32,6.76,220.97
2017,10,8,14,25.34,21.55,79.38,0.04,100.36,6.6,219.72
2017,10,8,15,25.07,21.52,80.56,0.03,100.42,6.16,218.15
2017,10,8,16,24.44,21.46,83.38,0.01,100.46,5.79,215.94
2017,10,8,17,23.37,21.36,88.31,0.01,100.5,5.58,211.49
2017,10,8,18,22.55,21.31,92.62,0.01,100.55,5.31,208.64
2017,10,8,19,22.12,21.25,94.62,0.01,100.59,5.1,207.66
2017,10,8,20,21.84,21.19,96,0.07,100.64,5.06,208.7
2017,10,8,21,21.64,21.19,97.12,0.42,100.69,4.94,210.75
2017,10,8,22,21.49,21.16,97.88,0.75,100.72,4.68,210.59
2017,10,8,23,21.26,21.08,98.75,0.52,100.73,4.46,205.98
2017,10,9,0,20.94,20.88,99.5,0.17,100.73,4.46,199.67
2017,10,9,1,20.8,20.73,99.31,0.18,100.71,4.69,190.94
2017,10,9,2,20.8,20.63,98.88,0.28,100.68,4.82,183.53
2017,10,9,3,20.76,20.55,98.5,0.18,100.66,4.82,177.21
2017,10,9,4,20.7,20.46,98.38,0.16,100.66,4.87,176.69
2017,10,9,5,20.75,20.48,98.12,0.1,100.66,5.21,181.37
2017,10,9,6,20.73,20.5,98.44,0.07,100.67,5.36,178.58
2017,10,9,7,20.94,20.6,97.81,0.05,100.67,5.39,174.34
2017,10,9,8,21.4,20.89,96.69,0.06,100.65,5.35,167.26
2017,10,9,9,22.46,21.48,94.06,0.15,100.59,6.67,169.74
2017,10,9,10,23.69,21.69,88.38,0.61,100.5,9.2,175.91
2017,10,9,11,24.23,21.44,84.38,1.02,100.38,10.73,180.08
2017,10,9,12,23.9,21.46,86.06,1.29,100.27,10.8,181.29
2017,10,9,13,23.77,21.52,87.19,1.25,100.17,10.78,185.03
2017,10,9,14,24.1,21.72,86.44,0.89,100.1,10.3,187.63
2017,10,9,15,24.16,21.91,87.12,0.55,100.06,9.58,189.95
2017,10,9,16,23.79,22.06,89.94,0.22,100.07,8.88,194.05
2017,10,9,17,23.17,22.12,93.75,0.12,100.11,8.21,199.23
2017,10,9,18,22.9,22.19,95.75,0.08,100.17,7.82,207.82
2017,10,9,19,23.01,22.4,96.25,0.06,100.23,7.82,221.8
2017,10,9,20,23.01,22.5,96.81,0.05,100.29,7.26,233.32
2017,10,9,21,22.94,22.51,97.25,0.04,100.35,6.78,245.35
2017,10,9,22,22.96,22.45,96.81,0.02,100.39,6.45,260.51
2017,10,9,23,22.58,22.23,97.62,0.01,100.44,5.67,277.2
2017,10,10,0,22.12,21.57,96.62,0.01,100.5,5.8,300.95
2017,10,10,1,21.31,20.37,94.38,0,100.56,5.86,319.65
2017,10,10,2,20.24,19.12,93.25,0,100.6,5.72,326.77
2017,10,10,3,19.36,18.19,92.94,0,100.65,5.47,329.22
2017,10,10,4,18.59,17.57,93.69,0,100.71,5.02,328.44
2017,10,10,5,17.92,17.08,94.69,0,100.77,4.73,326.1
2017,10,10,6,17.69,16.76,94.19,0,100.81,4.15,324.19
2017,10,10,7,18.78,16.69,87.56,0,100.86,3.35,327.2
2017,10,10,8,20.18,15.94,76.56,0,100.9,3.66,341.06
2017,10,10,9,22.08,15.24,65.19,0,100.92,3.29,335.44
2017,10,10,10,23.89,14.91,57.12,0,100.9,3.13,323.62
2017,10,10,11,25.26,15.03,53.06,0,100.87,3.04,312.71
2017,10,10,12,26.25,15.31,50.88,0,100.83,3.26,303.08
2017,10,10,13,27.05,15.65,49.62,0,100.79,3.57,299.03
2017,10,10,14,27.42,16.02,49.69,0,100.75,3.71,299.1
2017,10,10,15,27.18,16.2,51,0,100.74,3.62,301.15
2017,10,10,16,26.16,16.85,56.44,0,100.78,3.35,302.13
2017,10,10,17,23.36,17.01,67.44,0,100.85,3.25,302.74
2017,10,10,18,21.9,16.48,71.25,0,100.92,3.57,314.82
2017,10,10,19,20.97,16.25,74.31,0,100.97,3.93,333.03
2017,10,10,20,20.1,16.05,77.44,0,101,4.36,351.35
2017,10,10,21,19.34,15.8,79.94,0,101.01,4.71,4.38
2017,10,10,22,18.5,15.58,83,0,101.02,4.73,10.47
2017,10,10,23,17.62,15.33,86.38,0,101.02,4.8,14.51
2017,10,11,0,16.92,15.15,89.25,0,101.03,4.77,17.45
2017,10,11,1,16.45,15.01,91.06,0,101.03,4.68,19.01
2017,10,11,2,16.33,14.91,91.19,0,101.02,4.47,20.02
2017,10,11,3,16.41,14.87,90.56,0,101.05,4.08,18.4
2017,10,11,4,16.31,14.8,90.75,0,101.09,3.93,11.94
2017,10,11,5,16.03,14.73,91.88,0,101.12,3.8,11.52
2017,10,11,6,15.74,14.69,93.38,0,101.12,3.71,14.39
2017,10,11,7,17.05,14.77,86.38,0.03,101.13,2.77,18.89
2017,10,11,8,19.65,15.11,74.94,0.07,101.12,2.85,45.22
2017,10,11,9,22.53,14.72,61.31,0.03,101.09,3.35,72.75
2017,10,11,10,23.98,13.93,53.44,0,101.07,3.18,80.95
2017,10,11,11,24.85,13.68,49.81,0,101.08,2.66,79.18
2017,10,11,12,25.15,13.63,48.81,0,101.04,2.8,78.91
2017,10,11,13,24.95,13.57,49.19,0,100.98,3.38,87.22
2017,10,11,14,24.36,13.59,51,0,100.94,4.31,94.06
2017,10,11,15,23.5,13.64,53.88,0,100.92,5.2,99.17
2017,10,11,16,22.33,13.87,58.69,0.01,100.95,5.37,101.83
2017,10,11,17,20.5,14.49,68.31,0.05,101.03,4.9,100
2017,10,11,18,19.31,15.19,76.94,0.08,101.14,4.73,86.97
2017,10,11,19,18.62,15.7,83.06,0.12,101.2,5.02,78.88
2017,10,11,20,18.07,16.06,87.88,0.05,101.22,5.4,80.85
2017,10,11,21,17.61,16.31,91.94,0.11,101.2,5.73,84.99
2017,10,11,22,17.05,16.14,94.25,0.49,101.17,6.88,87.07
2017,10,11,23,16.51,15.62,94.44,0.62,101.25,6.81,79.22
2017,10,12,0,15.94,14.99,93.94,0.43,101.33,7.04,71.83
2017,10,12,1,15.3,14.32,93.81,0.1,101.42,7,64.92
2017,10,12,2,14.73,13.7,93.5,0.08,101.48,7.2,61.07
2017,10,12,3,14.28,13.11,92.56,0.06,101.54,6.69,61.16
2017,10,12,4,13.91,12.54,91.38,0.06,101.57,7.01,62.24
2017,10,12,5,13.48,12.07,91.06,0.22,101.58,7.14,61.36
2017,10,12,6,13.1,11.73,91.31,0.49,101.64,7.21,57.71
2017,10,12,7,13.01,11.23,88.94,0.1,101.71,7.6,57.08
2017,10,12,8,13.37,10.12,80.75,0.07,101.77,7.97,57.49
2017,10,12,9,14.2,8.64,69.31,0.04,101.83,7.85,57.76
2017,10,12,10,15.12,7.37,59.88,0.02,101.87,7.57,58.85
2017,10,12,11,16.15,6.58,53.06,0.01,101.89,7.21,60.88
2017,10,12,12,17.05,6.13,48.62,0,101.85,6.74,63.29
2017,10,12,13,17.73,5.83,45.62,0,101.81,6.26,67.02
2017,10,12,14,18.01,5.56,43.94,0,101.79,5.87,71.76
2017,10,12,15,17.76,5.31,43.88,0,101.79,5.57,76.94
2017,10,12,16,16.86,5.35,46.56,0,101.81,5.33,82.42
2017,10,12,17,14.51,6.13,57.12,0,101.86,5.28,89.92
2017,10,12,18,13.23,6.67,64.44,0,101.92,5.67,93.4
2017,10,12,19,12.78,7.25,69.06,0,101.97,5.71,91.88
2017,10,12,20,12.44,7.65,72.62,0,102.02,5.63,87.53
2017,10,12,21,12.09,7.74,74.81,0,102.04,5.71,82.38
2017,10,12,22,11.63,7.81,77.5,0,102.05,5.73,77.23
